frame.time,frame.len,frame.protocols,eth.src,eth.dst,ip.src,ip.dst,ip.flags,ip.ttl,ip.proto,ip.checksum,ip.tos,tcp.srcport,tcp.dstport,tcp.flags,tcp.window_size_value,tcp.window_size_scalefactor,tcp.checksum,tcp.options,tcp.pdu.size,udp.srcport,udp.dstport,label
"Jan 19, 2025 03:10:22.263103000 India Standard Time",68,eth:ethertype:ip:tcp:telnet,02:42:3a:fa:55:00,02:42:da:1c:50:00,192.168.17.15,192.168.17.10,0x02,64,6,0x0c9e,,23.0,59482.0,0x0018,510.0,128.0,0xa035,0101080abaa32e7ed09ba03a,,,,1
"Jan 19, 2025 03:12:54.516365000 India Standard Time",90,eth:ethertype:ip:tcp:telnet,0c:6e:9c:16:00:00,02:42:cc:db:31:00,192.168.20.19,192.168.18.18,0x02,62,6,0xe86d,,32880.0,23.0,0x0018,502.0,128.0,0xb5ee,0101080af12abc7fa02b3ef2,,,,1
"Jan 19, 2025 03:07:04.899789000 India Standard Time",82,eth:ethertype:ip:icmp:ip:tcp,0c:bc:fa:c1:00:00,02:42:da:1c:50:00,"192.168.16.12,192.168.17.10","192.168.17.10,192.168.19.248","0x00,0x00","63,62","1,6","0x6c05,0x27a4",,43432.0,23.0,0x0002,49049.0,,0xcb95,,,,,1
"Jan 19, 2025 03:07:48.337155000 India Standard Time",69,eth:ethertype:ip:tcp:telnet,0c:6e:9c:16:00:00,02:42:cc:db:31:00,192.168.20.10,192.168.18.18,0x02,62,6,0xf6f9,,58696.0,23.0,0x0018,502.0,128.0,0x98dd,0101080a28de6d540016882f,,,,1
"Jan 19, 2025 03:05:32.927382000 India Standard Time",68,eth:ethertype:ip:tcp:telnet,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.18.17,0x02,64,6,0x7a15,,58794.0,23.0,0x0018,502.0,128.0,0x24f4,0101080a18fc8212fc46d2d8,,,,1
"Jan 19, 2025 03:08:12.671163000 India Standard Time",85,eth:ethertype:ip:tcp:telnet,0c:6e:9c:16:00:00,02:42:cc:db:31:00,192.168.0.100,192.168.18.18,0x02,61,6,0x46ba,,47240.0,23.0,0x0018,502.0,128.0,0x17aa,0101080ab1ce993d64cc354d,,,,1
"Jan 19, 2025 03:05:25.818090000 India Standard Time",54,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.23.39,0x00,64,6,0x04e7,,43432.0,23.0,0x0002,49049.0,,0xc537,,,,,1
"Jan 19, 2025 03:04:01.912585000 India Standard Time",66,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.0.100,0x02,64,6,0x8e21,,23.0,54850.0,0x0010,510.0,128.0,0x2413,0101080a4030b84fb0043c98,,,,1
"Jan 19, 2025 03:06:44.739622000 India Standard Time",66,eth:ethertype:ip:tcp,02:42:52:d7:fa:00,02:42:f7:f5:f7:00,192.168.18.17,192.168.18.15,0x02,64,6,0x03c7,,23.0,53656.0,0x0010,502.0,128.0,0xccc1,0101080a405a94f3e1ba12dc,,,,1
"Jan 19, 2025 03:08:07.324784000 India Standard Time",66,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.0.100,0x02,64,6,0x9462,,23.0,57084.0,0x0010,510.0,128.0,0x4765,0101080a403476f3b007fb66,,,,1
"Jan 19, 2025 03:07:05.621579000 India Standard Time",74,eth:ethertype:ip:tcp,0c:bc:fa:c1:00:00,02:42:da:1c:50:00,192.168.18.15,192.168.17.10,0x02,62,6,0xe5a0,,51150.0,23.0,0x0002,64240.0,,0x63a1,020405b40402080aa231393e0000000001030307,,,,1
"Jan 19, 2025 03:05:54.822850000 India Standard Time",93,eth:ethertype:ip:tcp:telnet,02:42:cc:db:31:00,02:42:f7:f5:f7:00,192.168.18.18,192.168.18.15,0x02,64,6,0x1310,,23.0,51668.0,0x0018,510.0,128.0,0xb46e,0101080ae102941c9f4aa667,,,,1
"Jan 19, 2025 03:10:33.449526000 India Standard Time",54,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.24.130,0x00,64,6,0xc2fb,,43432.0,23.0,0x0002,49049.0,,0xc281,,,,,1
"Jan 19, 2025 03:04:01.184459000 India Standard Time",90,eth:ethertype:ip:tcp:telnet,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.20.10,192.168.18.17,0x02,62,6,0x0767,,37120.0,23.0,0x0018,502.0,128.0,0x049f,0101080a7eb030e108affd54,,,,1
"Jan 19, 2025 03:07:56.056077000 India Standard Time",54,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.28.209,0x00,64,6,0x810f,,43432.0,23.0,0x0002,49049.0,,0xb9e3,,,,,1
"Jan 19, 2025 03:15:28.771238000 India Standard Time",73,eth:ethertype:ip:tcp:telnet,0c:6e:9c:16:00:00,02:42:cc:db:31:00,192.168.0.100,192.168.18.18,0x02,61,6,0x97ba,,55514.0,23.0,0x0018,502.0,128.0,0x9687,0101080ab1d540c164d2dcc5,,,,1
"Jan 19, 2025 03:05:26.745708000 India Standard Time",54,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.22.20,0x00,64,6,0x9fe5,,43432.0,23.0,0x0002,49049.0,,0xc75d,,,,,1
"Jan 19, 2025 03:08:03.198590000 India Standard Time",73,eth:ethertype:ip:tcp:telnet,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.0.100,0x02,64,6,0xc124,,23.0,36062.0,0x0018,502.0,128.0,0x244c,0101080a403466d5b007eb47,,,,1
"Jan 19, 2025 03:06:40.210430000 India Standard Time",54,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.20.52,0x00,64,6,0x9b9e,,43432.0,23.0,0x0002,49049.0,,0xcb1d,,,,,1
"Jan 19, 2025 03:10:38.304820000 India Standard Time",54,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.24.120,0x00,64,6,0x8c76,,43432.0,23.0,0x0002,49049.0,,0xc295,,,,,1
"Jan 19, 2025 03:18:59.324637000 India Standard Time",76,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,0c:6e:9c:16:00:00,192.168.18.17,192.168.0.100,0x02,64,6,0xf56f,,23.0,60002.0,0x0018,510.0,128.0,0x6336,0101080a2a668a68871c612d,,,,1
"Jan 19, 2025 03:05:02.261988000 India Standard Time",74,eth:ethertype:ip:tcp,02:42:3a:fa:55:00,02:42:da:1c:50:00,192.168.17.15,192.168.17.10,0x02,64,6,0x9752,,23.0,34648.0,0x0012,65160.0,,0x5dc4,020405b40402080aba9e4c7dd096be3301030307,,,,1
"Jan 19, 2025 03:10:24.910535000 India Standard Time",66,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.18.10,0x02,64,6,0xea72,,45194.0,23.0,0x0010,502.0,128.0,0x4062,0101080a2f682cb3eb7eb140,,,,1
"Jan 19, 2025 03:10:54.497177000 India Standard Time",68,eth:ethertype:ip:tcp:telnet,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.18.10,0x02,64,6,0x5cad,,34612.0,23.0,0x0018,502.0,128.0,0xc197,0101080a2f68a046eb7f24d4,,,,1
"Jan 19, 2025 03:14:27.172320000 India Standard Time",74,eth:ethertype:ip:tcp:telnet,0c:bc:fa:c1:00:00,02:42:da:1c:50:00,192.168.0.100,192.168.17.10,0x02,61,6,0xd80a,,51826.0,23.0,0x0018,502.0,128.0,0x0922,0101080ab00dc72d403a4278,,,,1
"Jan 19, 2025 03:10:30.711441000 India Standard Time",66,eth:ethertype:ip:tcp,0c:6e:9c:16:00:00,02:42:cc:db:31:00,192.168.17.10,192.168.18.18,0x02,62,6,0x495f,,54392.0,23.0,0x0010,502.0,128.0,0x5d4c,0101080ae0931cebb5b9a2de,,,,1
"Jan 19, 2025 03:21:49.780302000 India Standard Time",93,eth:ethertype:ip:tcp:telnet,02:42:cc:db:31:00,0c:6e:9c:16:00:00,192.168.18.18,192.168.0.100,0x02,64,6,0x2e98,,23.0,47148.0,0x0018,502.0,128.0,0x885d,0101080a64d8ad4bb1db1112,,,,1
"Jan 19, 2025 03:11:21.826197000 India Standard Time",68,eth:ethertype:ip:tcp:telnet,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.0.100,0x02,64,6,0xf57d,,23.0,43248.0,0x0018,510.0,128.0,0xe8a4,0101080a40376eb8b00af327,,,,1
"Jan 19, 2025 03:15:07.793241000 India Standard Time",74,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.0.100,0x02,64,6,0xa7fd,,23.0,56716.0,0x0012,65160.0,,0x66b4,020405b40402080a403ae167b00e65c501030307,,,,1
"Jan 19, 2025 03:07:43.552956000 India Standard Time",54,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.30.135,0x00,64,6,0x1b34,,43432.0,23.0,0x0002,49049.0,,0xb677,,,,,1
"Jan 19, 2025 03:06:10.956916000 India Standard Time",76,eth:ethertype:ip:tcp:telnet,0c:bc:fa:c1:00:00,02:42:da:1c:50:00,192.168.18.17,192.168.17.10,0x02,62,6,0x950d,,23.0,35796.0,0x0018,502.0,128.0,0x515a,0101080afc47676518fd169c,,,,1
"Jan 19, 2025 04:02:32.136074000 India Standard Time",115,eth:ethertype:ip:udp:dns,0c:bc:fa:c1:00:00,02:42:da:1c:50:00,192.168.0.2,192.168.17.10,0x02,61,17,0x4f10,,,,,,,,,,53.0,57424.0,1
"Jan 19, 2025 03:07:25.728582000 India Standard Time",66,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.18.10,0x02,64,6,0x45a7,,47296.0,23.0,0x0010,502.0,128.0,0x8f27,0101080a2f6570c6eb7bf52a,,,,1
"Jan 19, 2025 03:03:58.617396000 India Standard Time",66,eth:ethertype:ip:tcp,02:42:cc:db:31:00,0c:6e:9c:16:00:00,192.168.18.18,192.168.0.100,0x02,64,6,0x15b3,,23.0,35004.0,0x0010,502.0,128.0,0x379b,0101080a64c85510b1cab8d8,,,,1
"Jan 19, 2025 03:13:26.405887000 India Standard Time",74,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.18.10,0x02,64,6,0x9657,,23.0,39524.0,0x0012,65160.0,,0xca76,020405b40402080a2f6af183eb81762101030307,,,,1
"Jan 19, 2025 03:14:57.924223000 India Standard Time",66,eth:ethertype:ip:tcp,0c:6e:9c:16:00:00,02:42:cc:db:31:00,192.168.0.100,192.168.18.18,0x02,61,6,0x9f77,,48998.0,23.0,0x0010,502.0,128.0,0x7b0f,0101080ab1d4c84364d26477,,,,1
"Jan 19, 2025 03:06:02.616172000 India Standard Time",68,eth:ethertype:ip:tcp:telnet,0c:6e:9c:16:00:00,02:42:cc:db:31:00,192.168.0.100,192.168.18.18,0x02,61,6,0x8464,,45948.0,23.0,0x0018,502.0,128.0,0x97ff,0101080ab1cc9d3764ca396b,,,,1
"Jan 19, 2025 03:04:12.704275000 India Standard Time",66,eth:ethertype:ip:tcp,02:42:f7:f5:f7:00,02:42:52:d7:fa:00,192.168.18.15,192.168.18.17,0x02,64,6,0xb818,,40018.0,23.0,0x0010,502.0,128.0,0x85af,0101080ae1b7c0fa405842e4,,,,1
"Jan 19, 2025 03:06:41.887584000 India Standard Time",74,eth:ethertype:ip:tcp,02:42:52:d7:fa:00,02:42:f7:f5:f7:00,192.168.18.17,192.168.18.15,0x02,64,6,0x954b,,23.0,53628.0,0x0012,65160.0,,0xb44b,020405b40402080a405a89cfe1ba07af01030307,,,,1
"Jan 19, 2025 03:07:18.048519000 India Standard Time",54,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.19.17,0x00,64,6,0xda37,,43432.0,23.0,0x0002,49049.0,,0xcd63,,,,,1
"Jan 19, 2025 03:15:52.274408000 India Standard Time",68,eth:ethertype:ip:tcp:telnet,02:42:cc:db:31:00,02:42:51:78:60:00,192.168.18.18,192.168.18.10,0x02,64,6,0xa5b8,,23.0,48268.0,0x0018,510.0,128.0,0xdc23,0101080a2f59d34325f48ce9,,,,1
"Jan 19, 2025 03:09:16.992498000 India Standard Time",66,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.18.15,0x02,64,6,0x9b3c,,54274.0,23.0,0x0010,502.0,128.0,0x6376,0101080a4195d47fa2333a80,,,,1
"Jan 19, 2025 03:08:49.839907000 India Standard Time",54,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.23.178,0x00,64,6,0x5b46,,43432.0,23.0,0x0002,49049.0,,0xc421,,,,,1
"Jan 19, 2025 03:10:40.217046000 India Standard Time",66,eth:ethertype:ip:tcp,02:42:52:d7:fa:00,0c:6e:9c:16:00:00,192.168.18.17,192.168.17.10,0x02,64,6,0x0e4a,,23.0,56672.0,0x0010,502.0,128.0,0x27cc,0101080afc4b83331901326a,,,,1
"Jan 19, 2025 03:06:02.076494000 India Standard Time",66,eth:ethertype:ip:tcp,02:42:f7:f5:f7:00,02:42:52:d7:fa:00,192.168.18.15,192.168.18.17,0x02,64,6,0x02f8,,49066.0,23.0,0x0010,502.0,128.0,0x7039,0101080ae1b96c354059ee49,,,,1
"Jan 19, 2025 03:08:07.324933000 India Standard Time",68,eth:ethertype:ip:tcp:telnet,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.0.100,0x02,64,6,0x945f,,23.0,57084.0,0x0018,510.0,128.0,0x3a51,0101080a403476f3b007fb66,,,,1
"Jan 19, 2025 03:11:17.981364000 India Standard Time",66,eth:ethertype:ip:tcp,0c:6e:9c:16:00:00,02:42:cc:db:31:00,192.168.0.100,192.168.18.18,0x02,61,6,0xcb3f,,34330.0,23.0,0x0010,502.0,128.0,0xdac2,0101080ab1d16d1c64cf0950,,,,1
"Jan 19, 2025 03:05:10.267224000 India Standard Time",66,eth:ethertype:ip:tcp,0c:bc:fa:c1:00:00,02:42:da:1c:50:00,192.168.18.17,192.168.17.10,0x02,62,6,0x5c04,,23.0,35438.0,0x0010,510.0,128.0,0xd570,0101080afc467a4f18fc2985,,,,1
"Jan 19, 2025 03:06:46.903130000 India Standard Time",54,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.20.1,0x00,64,6,0xca46,,43432.0,23.0,0x0002,49049.0,,0xcb83,,,,,1
"Jan 19, 2025 03:05:32.133338000 India Standard Time",66,eth:ethertype:ip:tcp,02:42:f7:f5:f7:00,02:42:52:d7:fa:00,192.168.18.15,192.168.18.17,0x02,64,6,0x7dfc,,57642.0,23.0,0x0010,502.0,128.0,0x87ce,0101080ae1b8f73e40597951,,,,1
"Jan 19, 2025 03:20:25.870818000 India Standard Time",73,eth:ethertype:ip:tcp:telnet,0c:bc:fa:c1:00:00,02:42:da:1c:50:00,192.168.0.100,192.168.17.10,0x02,61,6,0x0030,,50928.0,23.0,0x0018,501.0,128.0,0xaea4,0101080ab0134058403fbbc3,,,,1
"Jan 19, 2025 03:08:16.197670000 India Standard Time",68,eth:ethertype:ip:tcp:telnet,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.18.15,0x02,64,6,0xb05f,,23.0,59724.0,0x0018,510.0,128.0,0xa761,0101080a4194e705a2324d01,,,,1
"Jan 19, 2025 03:08:45.198360000 India Standard Time",66,eth:ethertype:ip:tcp,0c:bc:fa:c1:00:00,02:42:da:1c:50:00,192.168.20.10,192.168.17.10,0x02,62,6,0x972c,,39110.0,23.0,0x0010,502.0,128.0,0xb7a3,0101080a445957c29627a699,,,,1
"Jan 19, 2025 03:10:50.514696000 India Standard Time",82,eth:ethertype:ip:icmp:ip:tcp,0c:bc:fa:c1:00:00,02:42:da:1c:50:00,"192.168.17.1,192.168.17.10","192.168.17.10,192.168.29.200","0x00,0x00","64,63","1,6","0x4207,0x4ff9",,43432.0,23.0,0x0002,49049.0,,0xb7f5,,,,,1
"Jan 19, 2025 03:16:10.412587000 India Standard Time",66,eth:ethertype:ip:tcp,02:42:cc:db:31:00,0c:6e:9c:16:00:00,192.168.18.18,192.168.0.100,0x02,64,6,0x92df,,23.0,39318.0,0x0010,502.0,128.0,0x1a10,0101080a64d37fa4b1d5e343,,,,1
"Jan 19, 2025 03:07:44.997306000 India Standard Time",66,eth:ethertype:ip:tcp,02:42:f7:f5:f7:00,02:42:cc:db:31:00,192.168.18.15,192.168.18.18,0x02,64,6,0x0a87,,40378.0,23.0,0x0010,502.0,128.0,0xec1d,0101080a9f4c54c5e1044278,,,,1
"Jan 19, 2025 03:08:19.784631000 India Standard Time",69,eth:ethertype:ip:tcp:telnet,02:42:da:1c:50:00,02:42:3a:fa:55:00,192.168.17.10,192.168.17.15,0x02,64,6,0x2298,,47474.0,23.0,0x0018,502.0,128.0,0xd94a,0101080ad099c1cfbaa15011,,,,1
"Jan 19, 2025 03:16:28.614997000 India Standard Time",66,eth:ethertype:ip:tcp,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.0.100,192.168.18.17,0x02,61,6,0x2aba,,44576.0,23.0,0x0010,502.0,128.0,0xabfb,0101080a871a14772a643dac,,,,1
"Jan 19, 2025 03:05:43.210973000 India Standard Time",54,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.30.34,0x00,64,6,0x938f,,43432.0,23.0,0x0002,49049.0,,0xb741,,,,,1
"Jan 19, 2025 03:13:43.923376000 India Standard Time",68,eth:ethertype:ip:tcp:telnet,02:42:cc:db:31:00,0c:6e:9c:16:00:00,192.168.18.18,192.168.20.19,0x02,64,6,0x3c83,,23.0,41186.0,0x0018,510.0,128.0,0x7307,0101080aa02bfff5f12b7d7e,,,,1
"Jan 19, 2025 03:06:43.804755000 India Standard Time",54,eth:ethertype:ip:tcp,02:42:f7:f5:f7:00,02:42:52:d7:fa:00,192.168.18.15,192.168.18.17,0x00,64,6,0xdf21,,64139.0,23.0,0x0002,17154.0,,0xfa12,,,,,1
"Jan 19, 2025 03:09:07.781982000 India Standard Time",54,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.25.158,0x00,64,6,0x0969,,43432.0,2323.0,0x0002,49049.0,,0xb74d,,,,,1
"Jan 19, 2025 03:18:37.575913000 India Standard Time",68,eth:ethertype:ip:tcp:telnet,0c:6e:9c:16:00:00,02:42:cc:db:31:00,192.168.0.100,192.168.18.18,0x02,61,6,0xd38d,,56242.0,23.0,0x0018,502.0,128.0,0x96ef,0101080ab1d8224664d5be7a,,,,1
"Jan 19, 2025 03:09:06.426724000 India Standard Time",54,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.27.131,0x00,64,6,0x087e,,43432.0,23.0,0x0002,49049.0,,0xbc7f,,,,,1
"Jan 19, 2025 03:18:46.739454000 India Standard Time",76,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,0c:6e:9c:16:00:00,192.168.18.17,192.168.0.100,0x02,64,6,0x6722,,23.0,53416.0,0x0018,510.0,128.0,0x6d5e,0101080a2a66593e871c3003,,,,1
"Jan 19, 2025 03:08:47.450944000 India Standard Time",66,eth:ethertype:ip:tcp,02:42:cc:db:31:00,0c:6e:9c:16:00:00,192.168.18.18,192.168.20.10,0x02,64,6,0x3e6b,,23.0,53878.0,0x0010,510.0,128.0,0x7d09,0101080a00176f1d28df542e,,,,1
"Jan 19, 2025 03:13:04.727960000 India Standard Time",66,eth:ethertype:ip:tcp,0c:6e:9c:16:00:00,02:42:cc:db:31:00,192.168.0.100,192.168.18.18,0x02,61,6,0x1b22,,41082.0,23.0,0x0010,502.0,128.0,0xe8e1,0101080ab1d30e1664d0aa46,,,,1
"Jan 19, 2025 03:04:40.551831000 India Standard Time",54,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.27.208,0x00,64,6,0x16bf,,43432.0,23.0,0x0002,49049.0,,0xbbe5,,,,,1
"Jan 19, 2025 03:04:45.219242000 India Standard Time",68,eth:ethertype:ip:tcp:telnet,02:42:cc:db:31:00,0c:6e:9c:16:00:00,192.168.18.18,192.168.0.100,0x02,64,6,0x3e4e,,23.0,57178.0,0x0018,502.0,128.0,0x65a0,0101080a64c90b1ab1cb6ee1,,,,1
"Jan 19, 2025 03:08:35.374494000 India Standard Time",54,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.27.240,0x00,64,6,0x765f,,43432.0,23.0,0x0002,49049.0,,0xbba5,,,,,1
"Jan 19, 2025 03:04:30.191924000 India Standard Time",54,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.28.44,0x00,64,6,0xf062,,43432.0,23.0,0x0002,49049.0,,0xbb2d,,,,,1
"Jan 19, 2025 03:06:44.755854000 India Standard Time",66,eth:ethertype:ip:tcp,0c:6e:9c:16:00:00,02:42:cc:db:31:00,192.168.20.10,192.168.18.18,0x02,62,6,0x7436,,35546.0,23.0,0x0010,502.0,128.0,0xa6ad,0101080a28dd74f700158fd1,,,,1
"Jan 19, 2025 03:14:10.439914000 India Standard Time",76,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,0c:6e:9c:16:00:00,192.168.18.17,192.168.0.100,0x02,64,6,0x4fb5,,23.0,55790.0,0x0018,510.0,128.0,0xaa6f,0101080a2a6221f38717f8b9,,,,1
"Jan 19, 2025 03:08:04.057577000 India Standard Time",54,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.24.112,0x00,64,6,0x1378,,43432.0,23.0,0x0002,49049.0,,0xc2a5,,,,,1
"Jan 19, 2025 03:05:43.210228000 India Standard Time",54,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.25.197,0x00,64,6,0x2568,,43432.0,23.0,0x0002,49049.0,,0xbffb,,,,,1
"Jan 19, 2025 03:10:10.220744000 India Standard Time",66,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.18.17,0x02,64,6,0xa15b,,60964.0,23.0,0x0010,502.0,128.0,0x48e3,0101080a1900bd40fc4b0e02,,,,1
"Jan 19, 2025 03:16:03.480905000 India Standard Time",76,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,02:42:51:78:60:00,192.168.18.17,192.168.18.10,0x02,64,6,0x1622,,23.0,36158.0,0x0018,510.0,128.0,0x06c3,0101080aab4658066365a6ed,,,,1
"Jan 19, 2025 03:05:03.639689000 India Standard Time",54,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.16.162,0x00,64,6,0x0367,,43432.0,23.0,0x0002,49049.0,,0xd241,,,,,1
"Jan 19, 2025 03:11:22.413585000 India Standard Time",66,eth:ethertype:ip:tcp,02:42:cc:db:31:00,0c:6e:9c:16:00:00,192.168.18.18,192.168.0.100,0x02,64,6,0xae08,,23.0,34348.0,0x0010,510.0,128.0,0x75e6,0101080a64cf1aa5b1d17e44,,,,1
"Jan 19, 2025 03:06:29.523581000 India Standard Time",68,eth:ethertype:ip:tcp:telnet,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.18.15,0x02,64,6,0x768f,,23.0,37758.0,0x0018,510.0,128.0,0xac2b,0101080a41934653a230ac54,,,,1
"Jan 19, 2025 03:05:17.944384000 India Standard Time",66,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.18.18,0x02,64,6,0xa8f2,,33688.0,23.0,0x0010,502.0,128.0,0xb975,0101080ae08e572db5b4dd20,,,,1
"Jan 19, 2025 03:11:31.099586000 India Standard Time",66,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.18.10,0x02,64,6,0x6b38,,23.0,60854.0,0x0010,510.0,128.0,0xfa5b,0101080a2f692f41eb7fb39f,,,,1
"Jan 19, 2025 03:06:14.419622000 India Standard Time",68,eth:ethertype:ip:tcp:telnet,0c:bc:fa:c1:00:00,02:42:da:1c:50:00,192.168.0.100,192.168.17.10,0x02,61,6,0x218f,,40106.0,23.0,0x0018,502.0,128.0,0x56d3,0101080ab006425c4032bde3,,,,1
"Jan 15, 2025 05:15:25.919498000 India Standard Time",54,eth:ethertype:ip:tcp,02:42:cc:db:31:00,0c:6e:9c:16:00:00,192.168.18.18,192.168.35.10,0x02,64,6,0x8463,,8054.0,58302.0,0x0014,0.0,-2.0,0x7aeb,,,,,1
"Jan 19, 2025 03:19:52.977617000 India Standard Time",112,eth:ethertype:ip:tcp:telnet,02:42:cc:db:31:00,0c:6e:9c:16:00:00,192.168.18.18,192.168.0.100,0x02,64,6,0xbd05,,23.0,38416.0,0x0018,510.0,128.0,0xfe44,0101080a64d6e509b1d93ce3,,,,1
"Jan 19, 2025 03:10:09.327981000 India Standard Time",66,eth:ethertype:ip:tcp,0c:6e:9c:16:00:00,02:42:cc:db:31:00,192.168.0.100,192.168.18.18,0x02,61,6,0x9cd9,,44494.0,23.0,0x0010,502.0,128.0,0x2b38,0101080ab1d060ee64cdfd21,,,,1
"Jan 19, 2025 03:10:32.316060000 India Standard Time",74,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.20.10,0x02,64,6,0x3b45,,53218.0,23.0,0x0002,64240.0,,0x7991,020405b40402080a9629490b0000000001030307,,,,1
"Jan 19, 2025 03:05:17.147885000 India Standard Time",72,eth:ethertype:ip:tcp:telnet,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.20.10,0x02,64,6,0x2bc2,,23.0,55772.0,0x0018,510.0,128.0,0xc3c5,0101080a962479eb44562b0f,,,,1
"Jan 19, 2025 03:10:55.141467000 India Standard Time",66,eth:ethertype:ip:tcp,0c:6e:9c:16:00:00,02:42:cc:db:31:00,192.168.0.100,192.168.18.18,0x02,61,6,0x48d6,,44638.0,23.0,0x0010,502.0,128.0,0x6dbb,0101080ab1d113e464ceb018,,,,1
"Jan 19, 2025 03:11:58.569093000 India Standard Time",72,eth:ethertype:ip:tcp:telnet,0c:6e:9c:16:00:00,02:42:cc:db:31:00,192.168.20.19,192.168.18.18,0x02,62,6,0x2f08,,58118.0,23.0,0x0018,502.0,128.0,0x9d72,0101080af129e1f4a02a6467,,,,1
"Jan 19, 2025 03:08:07.669855000 India Standard Time",68,eth:ethertype:ip:tcp:telnet,0c:bc:fa:c1:00:00,02:42:da:1c:50:00,192.168.18.15,192.168.17.10,0x02,62,6,0x2ff6,,23.0,57120.0,0x0018,510.0,128.0,0xf322,0101080aa2322bb24194c5ac,,,,1
